Date,site,era5_meanair,era5_maxair,era5_minair,era5_meansoil,era5_wind,era5_snow,era5_prec,era5_prev_av_prec,era5_prev_av_temp
2020-10-03,Siljan,10.8620985855881,12.3416410358997,9.61341749331604,10.8636889791728,10.8117202650807,0,0.000384117670614959,0.000810906705620121,10.897458123089
2020-10-04,Siljan,11.1744348436095,11.4800368549502,10.8073709752394,11.602545414597,13.6280991909366,0,0.0085165559687968,0.000763636483936984,10.916968468754
2020-10-05,Siljan,11.6106907254102,14.404027793998,9.59634475525229,11.2558066611961,10.6081266077899,0,0.00878268656296183,0.00236298334643471,10.9492643982579
2020-10-06,Siljan,9.42869995232096,10.0561705004354,8.50596588424889,9.85430852107002,11.1200872664743,0,0.0211159171293804,0.00386183386841629,10.9504310353589
2020-10-07,Siljan,10.202948623511,11.9899426317869,8.95668616913127,10.809234264826,10.36107582482,0,0.00851806379086006,0.00782092225991274,10.7497694539833
2020-10-08,Siljan,9.16094251035483,10.6901381738684,7.33022332292683,10.370370818981,8.65553246769103,0,0.00406697306012254,0.0094634682245228,10.655774546088
2020-10-09,Siljan,8.43691614363557,9.20594814486174,7.49070706072587,9.01589180971661,11.1153248417424,0,0.00497204325359314,0.0102000393024243,10.3155433310413
2020-10-10,Siljan,7.34862394061772,9.0249771213862,5.900666055724,7.06394179806094,8.01558164433546,0,0.0125160539915886,0.00949113675938359,9.76803959104651
2020-10-11,Siljan,6.4408285183514,7.144699569301,5.52848036593474,7.20264823410291,7.20537413681275,0,0.0116614958372371,0.0102378102451089,8.91562623408802
2020-10-12,Siljan,6.58229512291834,9.04774077213784,4.51435972494932,5.68480508179815,9.51931725344816,0,0.000398441980215908,0.00834692598668028,8.31805194729411
2020-10-13,Siljan,5.97327261676725,8.21914388477825,3.98169029736101,3.99206169736952,8.8329327889561,0,1.09317099586167e-05,0.00672300162455145,7.59392124717557
2020-10-14,Siljan,5.31085037989461,7.00242675210325,4.12282493202116,3.54794960435851,10.0812833718181,0,2.03555978539761e-05,0.00591179335451866,6.95638726845806
2020-10-15,Siljan,6.4089594072991,9.91275950070002,3.55714821084297,4.75049121285009,8.6299344347568,0,3.5810774002375e-05,0.00492145582337083,6.33117411570987
2020-10-16,Siljan,6.69611337667653,9.46203921581764,3.48658089351289,5.07771155960262,7.93462042389234,6.7577634242343e-06,0.000213356821950996,0.0024254071798536,6.14324120904614
2020-10-17,Siljan,3.80181003215067,6.90112850625849,2.03539815809603,1.65881933847038,10.5765755439407,0,1.1308665474434e-06,0.000135779376796374,6.19429818071117
2020-10-18,Siljan,3.27283969780951,5.31677841394452,1.84532167431985,2.95616463639703,14.6258271722798,0,0.000510020812897003,5.63171540626808e-05,5.63820116255764
2020-10-19,Siljan,2.30339272142416,4.93207271624186,-0.221617813928788,1.17184329360407,12.2071107115415,0,0,0.000156134974650358,5.09811457876609
2020-10-20,Siljan,1.04290298532466,3.30674805257496,-0.242105099605226,-1.40814015550296,9.44371376082848,0.00345179442274627,0.0133513874146335,0.000152063855079563,4.496623047072
2020-10-21,Siljan,5.00396791319911,6.50162643556723,3.34658444139035,2.85983009153855,5.2170618112243,0.00283826063817778,0.00442432688911468,0.00281517918320578,3.42341176267711
2020-10-22,Siljan,5.28765991069139,6.90568123640878,1.76451071415158,6.14985709006499,7.78400874174447,0.000147603780055616,0.0129178885714468,0.00365737319663852,3.08498266998162
2020-10-23,Siljan,0.841254979083082,3.22821345748184,-1.49524407348287,1.05243657057858,7.25835611195567,0.00192489556062884,0.00528529328723498,0.00624072473761839,3.38215264568977
2020-10-24,Siljan,1.38933729520114,2.9220423548723,-1.12647293130635,-1.91157289617086,6.07072644442605,0.00173567818475033,0.0005906892932813,0.00719577923248599,2.89583570194448
2020-10-25,Siljan,6.33198981319513,9.19001358933559,2.62839126017616,3.56063383500957,13.4745109933313,0.000317614880938966,0.00186969935843987,0.00731391709114225,2.71302461669988
2020-10-26,Siljan,7.13217956138758,8.14743838491057,6.48113914989074,6.78521676418551,6.71782090487953,1.49382138851494e-05,0.00162015480697067,0.00501757947990353,3.77084198227397
2020-10-27,Siljan,6.69677731649012,7.26648510082225,6.14651348384172,7.02211664095723,12.0237573593615,5.69074814672244e-05,0.00453025138905855,0.00445674506347473,4.19648431191166
2020-10-28,Siljan,6.52434266204647,7.04226314091864,6.16130985683026,7.01391562976042,10.919470124641,8.85622680333667e-05,0.00245624214104722,0.00277921762699707,4.47830779307141
2020-10-29,Siljan,6.72798248772882,8.15085293252332,5.87562603989721,6.45067018076382,9.56753680385914,0,0.000137211807756464,0.00221340739775952,5.61492532966409
2020-10-30,Siljan,5.0673267411245,6.69739383203131,3.70055921057826,3.04380610938688,5.41827425614912,0,6.06898380461195e-05,0.00212271190065455,6.68265436816962
2020-10-31,Siljan,4.67138149086322,6.20114624564565,3.78364653582179,4.55443237183846,7.54767341442154,3.77012064720535e-05,0.00525815249009633,0.0017609099965758,6.4297217537555
2020-11-01,Siljan,7.51143146776433,8.34548214644985,6.1761062298188,7.55119120996714,12.5035716511053,5.33507638755815e-06,0.00207325533697969,0.00248850953320094,5.93756213965062
2020-11-02,Siljan,9.67340919790106,12.2904228217085,7.2687614658974,9.54622386711002,22.3088088710955,7.46910694257585e-06,0.00463391415590754,0.00199711032278516,6.10049296990547
2020-11-03,Siljan,6.25392946082598,8.25442754344328,4.05908670991658,6.63366207726854,11.7677770300193,1.28041833301271e-05,2.03555978539761e-05,0.00243264472575723,6.73030627707638
2020-11-04,Siljan,4.75399457338269,6.61885923693814,3.592431869508,4.66569275707512,11.6570506550015,6.7577634242343e-06,2.60099305911966e-05,0.00240927348377673,6.63549567169582
2020-11-05,Siljan,7.39263366540422,10.7356654753717,3.71990831371716,6.56958484311751,13.5554722137744,0,4.22190177712216e-05,0.00240233750228575,6.57282923814745
2020-11-06,Siljan,8.35202669604093,11.8397025368261,2.74676224408472,6.98433731604394,8.36502455904218,0,0,0.00135915080782072,7.11707967305566
2020-11-07,Siljan,4.67365785593837,6.21252807102144,2.86399504545562,3.85204309953605,9.97770063389819,0,0.000826286490665353,0.000944499740424785,7.28519871871098
2020-11-08,Siljan,4.49434668199684,5.47043305651806,2.85147503754223,3.41536659001015,4.18778276603196,0,0.000866243775341688,0.000182974207376349,6.28524845031844
2020-11-09,Siljan,2.76886195502275,4.48476697897217,1.1737939771466,2.491550015394,4.84559268213233,0,4.90042170558577e-06,0.000352151842873891,5.93333189455261
2020-11-10,Siljan,2.66054491686287,3.94071572600808,1.06794300115149,2.055146872908,6.74580015017973,6.7577634242343e-06,3.95803291605105e-05,0.000347929941096769,5.53630537088062
2020-11-11,Siljan,4.49932623059875,5.40100392172559,3.44105359200961,3.90223328806051,6.55589846399329,9.95880925676781e-06,0.000135327030177391,0.000347402203374627,4.58988762117235
2020-11-12,Siljan,4.30408050113107,4.90817088295262,3.04041333878081,4.54967578534431,5.9272583993761,0,0.000632154400020893,0.000374467609410105,3.81934752808392
2020-11-13,Siljan,4.17423284330193,5.02995641447387,2.8105004661893,4.33661351445131,6.20347903382911,0,0.0010068481827405,0.000335641191281213,3.74543205712245
2020-11-14,Siljan,5.16843528987968,5.67872046089553,4.78297080381861,5.72411526213484,8.96568537835916,6.7577634242343e-06,0.00150405250809981,0.000363762072760975,3.68140928938347
2020-11-15,Siljan,5.72889534109395,7.28924875157389,4.29241413012085,6.26341375843676,9.59194423061038,1.17371680526159e-05,0.0012409375580613,0.000663592490039819,4.16132395635486
2020-11-16,Siljan,7.11496455050665,7.70696174286638,6.5926810385738,8.06692546743025,11.0653193820569,0,0.00141320622878852,0.000903863935819977,4.77499404120108
2020-11-17,Siljan,7.2685717688078,8.86107883597441,6.67804472889242,7.5497697013597,11.3391588041439,0,0.00332437069396799,0.0011594397755422,5.29812170518266
2020-11-18,Siljan,8.38702580907157,10.3498215951315,6.04862978560965,8.53082933412954,19.3822988733132,0,0.00127184791035809,0.00169788303433162,5.891019958718
2020-11-19,Siljan,2.62331686302946,8.95327162151852,-1.06045834412657,3.31022962646711,22.2849967474358,0.000637363792432915,0.00584431831718787,0.00175088297985514,6.73357855187193
2020-11-20,Siljan,0.386124236867531,1.53459784156001,-1.41784766092729,-0.728166980471831,16.640332833894,0.0003624295225944,8.29302134791772e-06,0.00261893614167275,6.22455486650189
2020-11-21,Siljan,2.36015957548606,6.00196430156882,-1.22208026446322,-0.0578163252449476,16.9451280167387,0.00339310858248321,0.00489627519491443,0.00237240723433008,5.1560006456566
2020-11-22,Siljan,3.1165292959816,4.48249061389703,1.55622330977405,3.32963868629954,13.7370396566799,1.20928398117855e-05,0,0.00306902102755526,4.20503965065248
2020-11-23,Siljan,1.90170913420257,3.4740608855995,-0.186334155263751,2.29221076990366,12.7512177371666,0.000561961379488852,8.59458576057022e-05,0.00240414688876166,3.37463115608724
2020-11-24,Siljan,1.04608041157541,2.75245315677262,-1.09801836786681,0.0281302720975773,5.94035506738896,0.000380924454071253,0.000893384572480335,0.00216696647821118,2.07756782111344
2020-11-25,Siljan,5.80188129631639,7.40875791801994,0.863070144386711,4.52201104090709,12.8732548709228,6.79333060015011e-05,0.00221235192231524,0.00117677972926968,1.76212053082263
2020-11-26,Siljan,1.17047427807863,5.03678550969937,-0.540308924451722,0.683391066722325,6.6374549875279,0,4.52346618977015e-06,0.00161759150946314,2.8452719427124
2020-11-27,Siljan,0.0608411524811222,1.08046300906489,-1.12647293130635,-4.34738256843804,3.5204480004677,0,5.65433273721529e-06,0.00063924116371821,2.60733488323092
2020-11-28,Siljan,-0.89954778787596,-0.147635948985965,-2.24872091336204,-4.63097353562357,5.0604970981615,0,4.59885729293535e-05,0.000640372030265653,1.99619725453082
2020-11-29,Siljan,-2.5027727406048,-2.10417173108914,-3.0238232214553,-4.47969221574651,4.02943214369468,0.000227985597628086,8.7830635184763e-05,0.000632380573330383,1.43594587011512
2020-11-30,Siljan,-1.29696319058163,1.06680481861389,-3.47226714126253,-3.59157737654045,7.21073186463619,0.0007269930757438,0.00194810610572928,0.000471269785871269,0.726175239679074
2020-12-01,Siljan,-1.31232865483898,0.479502629221656,-5.18181731271051,-2.63550349121686,6.05167674549825,0.00107804110204474,0.00219124241342964,0.000418420622554076,-0.693593657700528
2020-12-02,Siljan,-1.61076960104743,0.365684375463445,-4.910929868766,-2.62549825755676,9.1008191801282,0.000892736115517094,0.000191493402033751,0.000855764412002049,-1.19015424428405
2020-12-03,Siljan,-0.561460149941757,0.313327978734719,-1.0046873997851,0.480880763569213,10.4616820472824,0.00258751204796283,0.00186743762534498,0.000892932225861356,-1.52447639498976
2020-12-04,Siljan,0.561878590379133,0.883557430063206,0.332677081873612,0.5178946607708,10.3289294578794,0.00598631137859273,0.00685418214405489,0.00125722203634448,-1.45685886740292
2020-12-05,Siljan,1.08885710527953,2.02515451525778,0.342920724711803,0.641511236210649,5.73557080391518,0.00261561011693727,0.00190626404347387,0.00261049233811851,-0.843928601206132
2020-12-06,Siljan,2.5459204504739,3.19975889404225,2.13897276901599,1.06572220871741,5.68318413186375,0.000330419064269079,0.00426148210628282,0.00260212392566742,-0.3667645420339
2020-12-07,Siljan,2.61828989015514,3.22821345748184,1.27623040552896,2.21140347291113,7.62803933177316,0.000216959773093793,0.00184632811645937,0.00301617186423806,0.404885279028676
2020-12-08,Siljan,0.739008247790307,1.28419768329201,-0.112352290320928,1.51765259906936,7.62803933177316,0.000203088574486169,0.00290444224935065,0.00334713880712318,1.25069717726919
2020-12-09,Siljan,0.533424026939585,0.962092025156323,-0.126010480771924,1.09070795616367,7.0523812422989,0.000494739417005695,0.00269033151636802,0.00355453973192432,1.5107908568156
2020-12-10,Siljan,0.178500772303648,0.865346509461915,-0.752010876441943,1.20645156085459,6.25467509969755,0.000187083345323504,0.00127787919861111,0.00272176960638694,1.50509994412769
2020-12-11,Siljan,-0.557097116881027,0.202924272589257,-1.2732984786544,0.415491367626686,8.99545053293384,0.000446723729517729,0.00257234443991808,0.00259609263741439,1.32302867753252
2020-12-12,Siljan,0.704056559032063,1.45037233377894,-0.204545075865042,0.658022605420217,7.44111416104419,0.0010986700640766,0.00409675254587188,0.00225826510414144,0.702425164061531
2020-12-13,Siljan,1.4422627831987,1.78158345221527,1.04631753293739,1.56199273294009,4.15027867126787,0.00040795550776816,0.00313664684709237,0.00270834999002395,0.319578497836915
2020-12-14,Siljan,0.316363132168246,1.50728146065808,-0.687134471799766,1.10164263775941,9.19547237167567,0.000617090502160212,0.00298058726354517,0.00275479090957229,0.460229404918593
2020-12-15,Siljan,3.10301337834782,4.30493413803424,0.605840890893205,2.02556855919152,9.65266514594272,0.00221690207490754,0.00419174533585714,0.00281284205900772,0.416817225964325
2020-12-16,Siljan,0.55813207285959,4.06136307499173,-1.57719321618879,1.72967607521078,7.46433098161244,0.000582234669761532,2.37481974963063e-05,0.00339561528645693,1.00171974717316
2020-12-17,Siljan,-0.0321578456938004,0.797055557206988,-1.64434598590611,-0.752824687470223,7.20120701517229,0.000956757032167706,0.007465603990706,0.00288589603797257,1.22476558512128
2020-12-18,Siljan,0.900819865216529,3.24187164793278,0.110731487045143,-0.507177065421909,6.3153960150299,0.00341622724682927,0.00266696027438752,0.0035596663269394,1.07752270417611
2020-12-19,Siljan,3.93540420749935,4.85809085129904,2.70578767273173,2.00260572784046,8.55968866996056,0.00246444961928996,0.000310611345031129,0.00346572901239843,0.969234120579676
2020-12-20,Siljan,4.44317589207804,5.44084031054092,2.71489313303238,4.02541247623653,9.97293820916624,0.000163609009218269,0.000187346891359789,0.00293173382869562,1.6930423356459
2020-12-21,Siljan,4.03267139019019,4.93662544639216,2.58286395867293,4.49899353614805,9.3865646640451,6.7577634242343e-06,9.38619234377974e-05,0.00213085413979615,1.96107483839194
2020-12-22,Siljan,1.79196936787072,2.80708591857655,0.965506572769073,2.69635660168223,8.58290549052881,0.00127294922606997,0.00448652454922407,0.00214487688498445,2.65598270185806
2020-12-23,Siljan,0.651415616668901,1.73264160309924,-0.877210955575947,1.06369929262219,9.79970500954162,0.000676843357700808,0.00055789416340544,0.00154906099668806,3.02080814457096
2020-12-24,Siljan,-0.828743349183895,0.0811387410680027,-1.34045124837172,-0.620405693345804,9.68064439124291,8.8562268033376e-05,1.2439532021874e-05,0.00112724777449164,2.97092729486144
2020-12-25,Siljan,-2.36419901665422,-0.395759742178825,-5.13059909851933,-1.19885034976049,10.551572814098,0.000531373608200219,9.57467010168789e-05,0.00106761341188979,2.01809778352479
2020-12-26,Siljan,-2.72931848985599,-0.311534234397755,-5.43449383605366,-3.5408951273442,10.9742380090584,0.00126334608857238,0.00252258631183057,0.00104929337382121,0.656622801778339
2020-12-27,Siljan,0.696800645354976,1.1578594216204,-0.164708687049711,-0.0984386673731189,13.04351155509,0.00412757076516955,0.00860174791537087,0.00153503825149976,-0.695775174230898
2020-12-28,Siljan,0.567474654522246,0.976888398144922,0.0492696300157149,1.13368125483494,11.4504804822532,0.00135902179178915,0.00826324186216947,0.00235808292472913,-0.914808918734046
2020-12-29,Siljan,0.830774214882846,1.49703781781983,0.394138938902984,1.14374116190301,7.99653194540767,0.000548090180881219,0.00754174900490052,0.00389915246448193,-0.931597111163377
2020-12-30,Siljan,-0.217017659506051,0.560313589389978,-0.952331003056315,0.536756986523452,7.85604041581519,0.000571564516986434,0.00627970193795361,0.00540501435905766,-0.599693598350029
2020-12-31,Siljan,-0.333776218152986,0.287149780370328,-0.954607368131462,0.0456804360587313,5.1712234731793,0.0054648965796493,0.00458905644952561,0.00664180540644501,-0.170257326920395
2021-01-01,Siljan,-0.00156918999628175,0.403244399203686,-0.550552567289913,0.501219271337298,4.59556538370504,0.00709173920609354,0.00133102992634096,0.00705509943398402,0.308851127420206
2021-01-02,Siljan,-0.570850155876805,-0.08048317926864,-1.07753108219032,0.058747380565651,5.58734033413329,0.0102035114270731,0.00299491157314613,0.00560095583617803,0.169177160349954
2021-01-03,Siljan,-4.39068560054631,-1.25167301044036,-6.61251276245088,-1.93836286608043,6.20883676165255,0.0141888134885746,3.80725070972497e-05,0.00454728977837336,-0.058487801729856
2021-01-04,Siljan,-6.08643530872607,-5.10442090015493,-7.37623324516829,-3.61235327157236,7.45718734451452,0.0114142180952883,0.000255198884206395,0.00304655447881271,-1.10277976481569
2021-01-05,Siljan,-7.19189509835244,-5.93415597005207,-10.3355078428811,-4.67039306277622,6.12608963193495,0.0121401441557546,0.000230319820162639,0.00184165386806327,-2.27666329465969
2021-01-06,Siljan,-10.4740815668317,-6.79462196846396,-13.6555863050074,-4.73523572463896,5.84034414801805,0.0128966579875095,0.000447823152787609,0.000969906542190673,-3.64828707069958
2021-01-07,Siljan,-5.68754975357603,-4.90637713861571,-6.71950192098359,-2.4310796187845,6.63269256279596,0.00991221625631279,0.000836464289592347,0.000793265187480004,-5.74278954606667
2021-01-08,Siljan,-4.30783539666483,-3.36869253034263,-5.34116286797195,-2.3255599413856,5.37660303974457,0.0133842839693317,0.000961613520842754,0.000361575730769247,-6.76612946560651
2021-01-09,Siljan,-4.46319731304475,-2.85309584081801,-6.15610156488054,-2.4141308623111,9.46335876284777,0.0137307082627635,0.00043764535386061,0.000546283933518348,-6.74955942483021
2021-01-10,Siljan,-5.08137270376889,-1.15378931220829,-12.6312220211837,-1.83792781562354,10.0092516977474,0.0157583929617925,0.00234051679769217,0.000582773227449191,-6.42491182569395
2021-01-11,Siljan,-7.11539974697246,-3.00561230085401,-12.8565821636249,-3.33936894553469,7.5691043257153,0.0192503782933249,0.00684852781131768,0.0010048126229551,-6.00280734677724
2021-01-12,Siljan,-10.4356204819159,-6.48845086585447,-12.33643274395,-1.32323235291203,7.21251777391067,0.0254461803380689,0.000533015099361678,0.00228495355466111,-5.33107098280539
2021-01-13,Siljan,-6.99849891550832,-4.44427502835742,-9.82560206604444,-0.567263140790502,12.903615328589,0.0259739972286774,0.00129974261852835,0.00222426371661498,-6.28068512847337
2021-01-14,Siljan,-12.4554202433997,-10.1522604543304,-15.749842174158,-0.922257578796222,9.88007092689325,0.0271953740496676,0.000197147734770966,0.0022918895361521,-6.81881783224207
2021-01-15,Siljan,-14.3517271995559,-11.7138468958927,-17.4400432424671,-2.70417329163812,6.4898198208375,0.0269947751774957,0,0.00224379001233417,-8.41726241831306
2021-01-16,Siljan,-10.0760022243125,-8.0557282201047,-11.3405230235659,-3.40273542538201,6.46779360645224,0.0273337303639848,9.23541013745383e-05,0.00177568665279573,-10.2713333174705
2021-01-17,Siljan,-6.75867436998535,-4.92003532906665,-9.19618712276167,-2.67940623782376,8.3447842539314,0.0279451301179983,0.000175661270369536,0.000424451910807107,-10.8634538129385
2021-01-18,Siljan,-4.30570130440686,-3.62705996637368,-4.93483170205525,-1.44575546019231,6.83450031081227,0.0281300794327668,0.000246905862858479,0.000352981145008678,-10.1280645905523
2021-01-19,Siljan,-2.88302055670195,-1.95620800120349,-3.52803808560407,-1.53880960057206,6.80473515623759,0.0280080840193714,0.00121869718262824,0.000142413793874703,-9.58950506833206
2021-01-20,Siljan,-1.47309693827243,-0.967127376044914,-2.10189536601399,-0.257866325039023,11.9237464399906,0.0307275502899864,0.00879550305049953,0.000346723683446159,-7.6750251309925
2021-01-21,Siljan,0.393664696179004,1.87377623775939,-1.288094851643,-0.593287682988368,12.8024138030351,0.049950186186096,0.0106241142577156,0.00210582429354606,-5.09929907873581
2021-01-22,Siljan,0.583693755682783,1.7178452301107,-0.139668671222864,-0.288866147362948,12.9655268501043,0.047870217738469,0.00760960099774713,0.00421217632481428,-3.00536569463752
2021-01-23,Siljan,-0.178698847407463,1.16127396923315,-2.65732844435394,-0.412045335538965,11.6886017188506,0.0538519053841925,0.00171062413076615,0.0056989642702898,-1.53689206950389
2021-01-24,Siljan,-2.24677651819369,-1.01037831247299,-4.96670081310754,-0.723793107833532,5.48078108075594,0.0504627091910602,5.20198611823879e-05,0.00599170792387134,-0.711491578104011
2021-01-25,Siljan,-5.48319856380769,-4.29631129847184,-6.91868386506042,-2.02228654732774,6.62733483497251,0.0450262663521445,0.000267261460712468,0.00575837245958216,-0.584242770402359
2021-01-26,Siljan,-9.23118623579233,-5.92960323990178,-13.3368951944844,-3.23942595574962,5.22837256996268,0.0475333965825349,1.35703985693156e-05,0.00405272414162475,-1.38626309550941
2021-01-27,Siljan,-13.1488105301491,-10.4766424775412,-15.6610639362266,-3.1208940072518,4.21873852678962,0.0458051875047271,0.000272161882418052,0.00193061536979549,-3.31123328190368
2021-01-28,Siljan,-13.4036211457502,-11.15499926994,-16.8231483070977,-1.90003680708735,4.13182427543157,0.0437828378820857,0.000318527410863237,0.000463127546729675,-6.05773413907005
2021-01-29,Siljan,-16.1550825818095,-14.8893761757461,-17.5606905914507,-3.19131335672837,4.29731853486677,0.0404814926134684,9.61236565326842e-05,0.000184708202749091,-8.7027185987386
2021-01-30,Siljan,-14.8524326675471,-13.0182040839616,-16.5260826647888,-3.90037278480417,5.36826879646366,0.0422623411116333,6.10667935619421e-05,0.00019352896181915,-11.4843798114618
2021-01-31,Siljan,-14.5297579181426,-11.4213339837342,-17.2408612983902,-3.34549236722831,5.05752058270403,0.0407311741884058,2.11095088856039e-05,0.000152290028389045,-13.3582266322097
2021-02-01,Siljan,-14.9042199730071,-12.4445600850203,-16.6307954582463,-3.02193513881034,3.95025683252604,0.0374927828211617,9.0469323795455e-06,0.000153797850452303,-14.4179409686797
2021-02-02,Siljan,-14.532887920121,-10.8875263736083,-18.858218684294,-2.64813304845995,7.22501913883203,0.0405654311486325,0.000248413684921737,0.000101174860444602,-14.7690228572513
2021-02-03,Siljan,-12.715826923144,-11.5066976740529,-14.1233793279536,-2.14677789729525,8.36681046831666,0.0453602421340053,0.000131934430535056,8.71521152563018e-05,-14.9948762121255
2021-02-04,Siljan,-12.6980902452667,-10.847689984793,-14.5809287080614,-2.6444152567174,8.26501363967126,0.0472872717251891,7.72758807419567e-05,9.43142700567761e-05,-14.3070250803924
2021-02-05,Siljan,-10.6019848294925,-7.85882264110302,-12.4149673390432,-2.67568844608122,6.89403061996162,0.0444180676439636,3.50568629707369e-05,9.7556087492779e-05,-13.8761565959363
2021-02-06,Siljan,-10.5013505234613,-8.45978302094625,-12.1019671412081,-2.31856174516432,6.91665213743838,0.0424522698310302,1.80938647590875e-05,0.000100345558309806,-13.0906019782062
2021-02-07,Siljan,-10.8541871101117,-8.34027385450014,-12.5447201483275,-0.837896510285086,6.89462592305312,0.0460904362555816,7.53911031628647e-06,0.000102154944785714,-12.2100280882971
2021-02-08,Siljan,-10.9833708281272,-8.09784097399518,-13.226491488339,-0.979883350805773,6.04631901767481,0.0466246552378551,8.78306351847699e-05,5.3980029864624e-05,-11.4742879262952
2021-02-09,Siljan,-11.9520115918817,-9.21667440843817,-13.8957428204371,-1.17233374689081,6.02369750019806,0.0441061435111713,0.000139473540851354,4.51592707945668e-05,-11.1277967072918
2021-02-10,Siljan,-11.3811656250121,-8.60205583814394,-13.7511936381642,-1.48845539182367,11.4921516986578,0.0466356810623894,0.000601997958755731,5.75988028164463e-05,-10.9785809766149
2021-02-11,Siljan,-13.4832939233809,-9.78235112961636,-16.2335697526303,-2.98809229927153,5.97488264669559,0.0470848944942213,0,0.000170987021973445,-11.1344171357188
2021-02-12,Siljan,-9.47679654254802,-5.30929375691966,-14.3817467639846,-2.08696518896654,7.50838341038296,0.0445717178439251,1.50782206325781e-05,0.000167368249021628,-11.7308058157027
2021-02-13,Siljan,-8.0222466837908,-3.92298742614497,-12.5333383229517,-2.20451301612075,8.88472415791604,0.0514059506963794,6.03128825302918e-06,0.000168876071084886,-11.45532770219
2021-02-14,Siljan,-6.08273621547893,-2.73927758705986,-10.7907808579139,-1.12679079804456,9.0180720504106,0.0512160219769825,1.88477757907118e-06,0.000152516201698538,-10.8631028733227
2021-02-15,Siljan,-10.9997796263773,-7.40013507845754,-16.1732460781384,-1.95186719785117,5.31766803368671,0.0467541197581931,0.000183577336201651,0.000124998449044081,-9.68924779804215
2021-02-16,Siljan,-6.60037214871667,-4.67532608348654,-8.92643786135477,-1.92830295901234,7.38634627662679,0.0510200468376798,0.000709430280762861,4.13143245332651e-05,-9.6129705983152
2021-02-17,Siljan,-6.79253530047841,-5.66440670864517,-8.67945225069951,-0.515214056394775,8.13821408118313,0.0452873294233754,0.000765219697103404,0.000183200380685837,-8.23638624338235
2021-02-18,Siljan,-5.92011838542192,-3.8387619183639,-8.80123778222077,-0.627731930014948,7.6988803996609,0.0483852304457474,0.000621222690062267,0.000333228675980003,-7.69953399496843
2021-02-19,Siljan,-1.59255868044612,-0.259177837668972,-3.67941636310246,-0.941229251364833,5.97131082814663,0.0481881882911671,0.00254520364277944,0.00045626695634185,-7.27910833529465
2021-02-20,Siljan,1.66899822953948,2.68871493466804,-0.437872496069303,-0.232825904184776,10.411676587597,0.0435210634673365,0.000991769962107914,0.000964930729381924,-6.38107282828809
2021-02-21,Siljan,2.29201089604834,3.67551919475147,1.39346320689987,0.222712931093781,7.5881540246431,0.038072527788609,0.00134912379110006,0.00112656925456318,-3.84731725710473
2021-02-22,Siljan,0.968162332023454,1.72808887294894,-0.000810401637920677,0.0381901791656626,8.5561168514116,0.0280856204628705,0.000589558426733857,0.00125450795663062,-2.06884064815172
2021-02-23,Siljan,1.38450001941641,4.52574155032511,-0.764530884355338,0.343705182950652,7.29347899435379,0.0248490074544222,0.000644593932042772,0.00121937570255671,-0.516701121651352
2021-02-24,Siljan,3.08489730629131,5.02881823193633,-0.761116336742589,1.02236619619029,12.3791533049832,0.0219349887315412,5.39046387614591e-05,0.00122404995095281,0.944222559316314
2021-02-25,Siljan,3.24116028384681,4.28786139997055,1.42191777033941,2.05159310138939,11.2921298599159,0.0109646489916972,0.000491173037106272,0.000725790150149211,1.8797137566638
2021-02-26,Siljan,2.66163567512805,6.4606518642143,0.087967836293501,2.69619258145829,12.7226431887749,0.00790836156514819,2.90255747177146e-05,0.000625670765148883,2.19414616752527
2021-02-27,Siljan,1.08235997996083,4.75451624037908,-2.41944829399932,0.508490834598462,7.67506827600116,0.00131242879133785,1.1308665474434e-06,0.000361651121872414,2.26807112334121
2021-02-28,Siljan,2.99962846451746,7.28811056903629,-0.235276004379784,2.13628221034839,7.60482251120492,0.001906400629152,0,0.000243965609835132,2.29091065292868
2021-03-01,Siljan,2.60572245796934,6.25919355506227,-0.325192424848751,0.547965035159083,9.33894041672562,0.00338457246026312,0,0.000115046823426577,2.61393634194889
2021-03-02,Siljan,2.79513500193193,6.93641216492352,0.278044320069682,1.78872335582777,8.19179135941755,0.00222757222768264,0,0.000104265895674285,2.5181013722845
2021-03-03,Siljan,1.89426352343588,6.92047760939732,-1.70580784293549,0.159729165102313,9.73481697256883,0.000784611900729352,0,6.03128825303091e-06,2.42889631590152
2021-03-04,Siljan,-1.53768879728019,1.79182709505352,-3.67258726787696,0.137203721015091,12.1809173755158,0.00664039174370663,1.58321316642077e-05,2.26173309487987e-07,2.27542188556309
2021-03-05,Siljan,-1.94819329916804,1.58240150813845,-5.39010471708798,-0.897435851573898,10.9682849781435,0.00494454879598338,1.31934430535035e-05,3.16642633284084e-06,1.75141213011489
2021-03-06,Siljan,0.946110045357803,5.54100037384814,-2.39668464324768,1.25762587072265,14.5490330734771,0.00236415018320398,0.000528114677656099,5.80511494354154e-06,0.761847777377783
2021-03-07,Siljan,-1.82958519389754,1.12143758041782,-4.34297678251266,-0.200513920069364,15.4527031663643,0.00129464520337935,3.61877295181889e-05,0.000111428050474761,0.429925294855475
2021-03-08,Siljan,-2.16772025610414,1.83280166640645,-5.30929375691966,-1.56483414276993,8.07511195348482,0.00538593744911352,3.84494626130757e-05,0.000118665596378399,-0.495018744310418
